Customer ID,Age,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Product_ID,Gender_Female,Category_Accessories,Category_Clothing,Category_Footwear,Category_Outerwear,Location_encoded,Size_encoded,Color_encoded,Subscription Status_encoded,Shipping Type_encoded,Discount Applied_encoded,Payment Method_encoded,Season_cycle,Season_sin,Season_cos,Frequency_score,Customer_Loyalty_Score,Dominant_Season,Interaction_Score
2266,-0.5306229730499226,Coat,1.445618070917822,Montana,XL,Yellow,Fall,0.20953049829800843,No,Store Pickup,No,No,-1.0627378668703162,PayPal,Quarterly,Coat_Outerwear_XL_Yellow,0,0,0,0,1,25,3,24,0,5,0,4,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,-0.7250449182926104,Spring,0.5803567700839525
2267,-1.5828641628142837,Dress,-0.6656584053063507,Missouri,M,Yellow,Fall,0.7680875340890075,No,Store Pickup,No,No,0.46025171034524953,Debit Card,Weekly,Dress_Clothing_M_Yellow,0,0,1,0,0,24,1,24,0,5,0,3,3,-1.0,-1.8369701987210297e-16,1.0516719402714705,0.604769460246688,Summer,0.3379637522704
2268,-0.7936832704910128,Gloves,-0.45453075768393336,Kentucky,S,Blue,Spring,0.06989123935025852,No,Express,No,No,0.8063857051669691,Venmo,Weekly,Gloves_Accessories_S_Blue,0,1,0,0,0,16,2,2,0,1,0,5,1,1.0,6.123233995736766e-17,1.0516719402714705,0.7432230581753758,Spring,-0.08743535975999903
2269,1.4423292577582547,Sweater,-1.4257179367470527,Georgia,L,Charcoal,Spring,-1.4661406090749887,No,2-Day Shipping,No,No,-0.7166038720485968,Bank Transfer,Monthly,Sweater_Clothing_L_Charcoal,0,0,1,0,0,9,0,4,0,0,0,0,1,1.0,6.123233995736766e-17,-0.14935897248364954,-0.34638513781289854,Spring,-1.4540138073766078
2270,0.32432299363362094,Skirt,-0.9190115824532513,Kentucky,M,Yellow,Fall,0.9077267930367581,No,Store Pickup,No,No,0.11411771552353005,Credit Card,Annually,Skirt_Clothing_M_Yellow,0,0,1,0,0,16,1,24,0,5,0,2,3,-1.0,-1.8369701987210297e-16,-1.3503898852387695,-0.4945088678860957,Fall,0.3597052803897552
2271,-1.1225086422923756,Blouse,0.516656421379186,Georgia,L,Purple,Spring,-0.3490265374929906,No,Express,No,No,-1.2704182637633479,Venmo,Weekly,Blouse_Clothing_L_Purple,0,0,1,0,0,9,0,17,0,1,0,5,1,1.0,6.123233995736766e-17,1.0516719402714705,-0.08749852939675096,Spring,-0.08932164983133764
2272,-0.9909784935718305,Dress,1.6567457185402392,Alaska,M,Green,Summer,-0.4886657964407405,No,Free Shipping,No,No,1.6371072927390957,PayPal,Quarterly,Dress_Clothing_M_Green,0,0,1,0,0,1,1,8,0,2,0,4,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,0.35489314555115453,Summer,0.15495765805355344
2273,-0.9909784935718305,Jacket,-0.9190115824532513,Maine,L,Charcoal,Spring,0.3491697572457584,No,Standard,No,No,1.2909732979173763,PayPal,Monthly,Jacket_Outerwear_L_Charcoal,0,0,0,0,1,18,0,4,0,4,0,4,1,1.0,6.123233995736766e-17,-0.14935897248364954,0.4566457301734907,Fall,-0.03128464466394454
2274,0.7189134397952563,Coat,1.5300691299667888,New Mexico,L,Silver,Winter,1.4662838288277564,No,Express,No,No,-0.8550574699772845,PayPal,Bi-Weekly,Coat_Outerwear_L_Silver,0,0,0,0,1,30,0,19,0,1,0,4,0,0.0,1.0,1.6521873966490304,0.3188519706686984,Spring,1.485419419169466
2275,0.8504435885158015,Dress,-1.3834924072225694,New York,L,Turquoise,Spring,1.0473660519845074,No,Next Day Air,No,No,0.875612504131313,PayPal,Fortnightly,Dress_Clothing_L_Turquoise,0,0,1,0,0,31,0,21,0,3,0,4,1,1.0,6.123233995736766e-17,0.45115648389391044,0.5307075952100894,Summer,0.31810851422238434
2276,-0.9909784935718305,Shorts,-1.5101689957960196,Oklahoma,M,Gray,Winter,0.9077267930367581,No,Standard,No,No,-1.0627378668703162,Debit Card,Weekly,Shorts_Clothing_M_Gray,0,0,1,0,0,35,1,7,0,4,0,3,0,0.0,1.0,1.0516719402714705,-0.004426370639538324,Spring,0.1823580563869247
2277,-0.8594483448512854,Jeans,0.9389117166240205,Wyoming,L,Red,Summer,0.48880901619350764,No,2-Day Shipping,No,No,-0.024335882405157744,Debit Card,Weekly,Jeans_Clothing_L_Red,0,0,1,0,0,49,0,18,0,0,0,3,2,1.2246467991473532e-16,-1.0,1.0516719402714705,0.4109344231465251,Fall,0.6238398263226614
2278,-1.254038791012921,Hat,-0.15895205101254922,Alabama,M,Beige,Summer,1.1870053109322567,No,Next Day Air,No,No,-0.508923475155565,Credit Card,Quarterly,Hat_Accessories_M_Beige,0,1,0,0,0,0,1,0,0,3,0,2,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,-0.5035191616067098,Fall,0.7832181023488148
2279,1.1135038859568918,Gloves,-1.4679434662715363,Maryland,M,Maroon,Fall,0.06989123935025852,No,Store Pickup,No,No,-1.339645062727692,Cash,Every 3 Months,Gloves_Accessories_M_Maroon,0,1,0,0,0,19,1,12,0,5,0,1,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,-0.8358077966355606,Spring,-0.3914591723362799
2280,0.5873832910747112,Sneakers,0.30552877375676873,West Virginia,L,Indigo,Spring,-1.1868620911794894,No,Free Shipping,No,No,0.6679321072382812,Bank Transfer,Quarterly,Sneakers_Footwear_L_Indigo,0,0,0,1,0,47,0,9,0,2,0,0,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.03277692864917131,Spring,-0.7391448316986119
2281,-1.4513340140937385,Shoes,-1.63684558436947,Kentucky,M,Red,Summer,-1.3265013501272394,No,Standard,No,No,0.39102491138090567,Credit Card,Fortnightly,Shoes_Footwear_M_Red,0,0,0,1,0,16,1,18,0,4,0,2,2,1.2246467991473532e-16,-1.0,0.45115648389391044,0.33687255810992645,Summer,-1.4196046203999084
2282,-1.0567435679321031,Hoodie,-1.3834924072225694,Kansas,XL,Maroon,Summer,-1.0472228322317396,No,Store Pickup,No,No,1.0832929010243446,Bank Transfer,Annually,Hoodie_Clothing_XL_Maroon,0,0,1,0,0,15,3,12,0,5,0,0,2,1.2246467991473532e-16,-1.0,-1.3503898852387695,-0.10683879368576987,Winter,-1.1481037047289886
2283,-1.7143943115348288,Sneakers,1.5722946594912723,Idaho,S,Red,Fall,0.6284482751412582,No,2-Day Shipping,No,No,-1.201191464799004,Credit Card,Annually,Sneakers_Footwear_S_Red,0,0,0,1,0,11,2,18,0,0,0,2,3,-1.0,-1.8369701987210297e-16,-1.3503898852387695,-1.0206325400151095,Spring,0.9116021904462625
2284,-0.004502378167741921,Handbag,-0.6234328757818672,Ohio,S,Black,Winter,0.48880901619350764,No,Free Shipping,No,No,0.5987053082739373,Credit Card,Fortnightly,Handbag_Accessories_S_Black,0,1,0,0,0,34,2,1,0,2,0,2,0,0.0,1.0,0.45115648389391044,0.41994471686713913,Fall,0.15513644860089518
2285,-0.7936832704910128,Blouse,0.13662665565883492,Iowa,XL,Black,Fall,0.48880901619350764,No,Express,No,No,-0.37046987722687724,Venmo,Annually,Blouse_Clothing_XL_Black,0,0,1,0,0,14,3,1,0,1,0,5,3,-1.0,-1.8369701987210297e-16,-1.3503898852387695,-0.6883439049862586,Spring,0.3831543080331058
2286,-0.6621531217704677,Belt,1.6989712480647226,Michigan,L,Pink,Summer,1.1870053109322567,No,2-Day Shipping,No,No,0.875612504131313,PayPal,Every 3 Months,Belt_Accessories_L_Pink,0,1,0,0,0,21,0,16,0,0,0,4,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,0.05029523010804138,Fall,1.3405950920719962
2287,1.5080943321185272,Socks,-0.9190115824532513,South Dakota,L,Blue,Spring,-1.7454191269704884,No,Store Pickup,No,No,0.6679321072382812,Venmo,Quarterly,Socks_Clothing_L_Blue,0,0,1,0,0,40,0,2,0,5,0,5,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.03277692864917131,Fall,-1.4974968636153172
2288,1.4423292577582547,Blouse,-0.6234328757818672,Nebraska,L,Green,Summer,-1.0472228322317396,No,Store Pickup,No,No,-1.339645062727692,Debit Card,Annually,Blouse_Clothing_L_Green,0,0,1,0,0,26,0,8,0,5,0,3,2,1.2246467991473532e-16,-1.0,-1.3503898852387695,-1.0760139791865846,Spring,-0.9200858452967778
2289,-1.0567435679321031,Jewelry,1.3189414823443715,California,M,Orange,Fall,0.06989123935025852,No,Next Day Air,No,No,1.7063340917034397,PayPal,Weekly,Jewelry_Accessories_M_Orange,0,1,0,0,0,4,1,14,0,3,0,4,3,-1.0,-1.8369701987210297e-16,1.0516719402714705,1.103202412789964,Summer,0.4446063122484924
2290,1.705389555199345,Shorts,0.9389117166240205,Nevada,M,Orange,Fall,0.48880901619350764,No,Free Shipping,No,No,1.498653694810408,Venmo,Weekly,Shorts_Clothing_M_Orange,0,0,1,0,0,27,1,14,0,2,0,5,3,-1.0,-1.8369701987210297e-16,1.0516719402714705,1.0201302540327515,Spring,0.6238398263226614
2291,-0.46485789868964994,Boots,-0.49675628720841686,Kansas,L,Magenta,Winter,-0.6283050553884905,No,Standard,No,No,-0.16278948033384555,PayPal,Quarterly,Boots_Footwear_L_Magenta,0,0,0,1,0,15,0,11,0,4,0,4,0,0.0,1.0,-0.7498744288612096,-0.36506556367802206,Spring,-0.5888404249344683
2292,-1.0567435679321031,Coat,-1.256815818649119,Ohio,M,Indigo,Spring,1.7455623467232562,No,2-Day Shipping,No,No,-0.8550574699772845,Credit Card,Quarterly,Coat_Outerwear_M_Indigo,0,0,0,0,1,34,1,9,0,0,0,2,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.6419727595353977,Spring,0.8448488971115435
2293,-0.07026745252801449,T-shirt,-1.0879137005511852,Vermont,S,Beige,Spring,0.06989123935025852,No,Next Day Air,No,No,0.39102491138090567,Debit Card,Monthly,T-shirt_Clothing_S_Beige,0,0,1,0,0,44,2,0,0,3,0,3,1,1.0,6.123233995736766e-17,-0.14935897248364954,0.09666637555890245,Winter,-0.2774502426201746
2294,-0.46485789868964994,Sweater,0.3477543032812522,Georgia,L,Green,Fall,-0.6283050553884905,No,Express,No,No,-0.6473770730842529,Debit Card,Every 3 Months,Sweater_Clothing_L_Green,0,0,1,0,0,9,0,8,0,1,0,3,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,-0.5589006007781849,Spring,-0.33548724778756767
2295,0.6531483654349838,Sunglasses,1.4878436004423052,Maryland,M,Red,Winter,1.7455623467232562,No,Express,No,No,1.0140661020600008,Debit Card,Annually,Sunglasses_Accessories_M_Red,0,1,0,0,0,19,1,18,0,1,0,3,0,0.0,1.0,-1.3503898852387695,-0.13452951327150742,Winter,1.6682467228389708
2296,0.3900880679938935,Hat,-1.5946200548449865,Connecticut,L,Beige,Spring,-1.1868620911794894,No,2-Day Shipping,No,No,1.3602000968817203,PayPal,Quarterly,Hat_Accessories_L_Beige,0,1,0,0,0,6,0,0,0,0,0,4,1,1.0,6.123233995736766e-17,-0.7498744288612096,0.24413026720820435,Fall,-1.3091894802791384
2297,0.12702777055280323,Gloves,1.1922648937709213,Washington,M,Green,Fall,-1.7454191269704884,No,Next Day Air,No,No,1.7063340917034397,Venmo,Every 3 Months,Gloves_Accessories_M_Green,0,1,0,0,0,46,1,8,0,3,0,5,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,0.3825838651368921,Spring,-0.8641139207480654
2298,1.0477388115966193,Socks,0.981137246148504,California,M,Orange,Summer,1.3266445698800071,No,Standard,No,No,-1.6857790575494114,Bank Transfer,Quarterly,Socks_Clothing_M_Orange,0,0,1,0,0,4,1,14,0,4,0,0,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,-0.9742613945642484,Fall,1.222992372760556
2299,-0.26756267560883223,Handbag,1.1500393642464377,Montana,L,Cyan,Spring,-1.1868620911794894,No,2-Day Shipping,No,No,-1.0627378668703162,Cash,Every 3 Months,Handbag_Accessories_L_Cyan,0,1,0,0,0,25,0,5,0,0,0,1,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.7250449182926104,Fall,-0.4857916545517112
2300,1.3107991090377096,Coat,-0.11672652148806578,Idaho,M,Violet,Summer,-0.06974801959749076,No,Store Pickup,No,No,1.567880493774752,Credit Card,Every 3 Months,Coat_Outerwear_M_Violet,0,0,0,0,1,11,1,22,0,5,0,2,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,0.327202425965417,Spring,-0.08384157016466326
2301,-1.7143943115348288,Coat,1.1922648937709213,Pennsylvania,XL,Lavender,Summer,0.9077267930367581,No,2-Day Shipping,No,No,0.875612504131313,Credit Card,Monthly,Coat_Outerwear_XL_Lavender,0,0,0,0,1,37,3,10,0,0,0,2,2,1.2246467991473532e-16,-1.0,-0.14935897248364954,0.2905014126590654,Spring,0.993088223257007
2302,-0.46485789868964994,Pants,-1.6790711138939534,Maine,L,Turquoise,Winter,-1.1868620911794894,No,Next Day Air,No,No,-0.3012430782625333,Debit Card,Annually,Pants_Clothing_L_Turquoise,0,0,1,0,0,18,0,21,0,3,0,3,0,0.0,1.0,-1.3503898852387695,-0.6606531854005211,Winter,-1.3345247979938284
2303,-0.5306229730499226,Belt,-0.8767860529287679,Montana,L,Pink,Summer,-0.20938727854524067,No,Store Pickup,No,No,0.875612504131313,Venmo,Monthly,Belt_Accessories_L_Pink,0,1,0,0,0,25,0,16,0,5,0,5,2,1.2246467991473532e-16,-1.0,-0.14935897248364954,0.2905014126590654,Fall,-0.40960691086029877
2304,0.4558531423541661,Sunglasses,0.47443089185470255,New Jersey,S,Beige,Spring,1.4662838288277564,No,2-Day Shipping,No,No,0.39102491138090567,Credit Card,Fortnightly,Sunglasses_Accessories_S_Beige,0,1,0,0,0,29,2,0,0,0,0,2,1,1.0,6.123233995736766e-17,0.45115648389391044,0.33687255810992645,Winter,1.16872794773584
2305,-1.1882737166526482,Hoodie,0.5588819509036694,Louisiana,L,Silver,Winter,1.3266445698800071,No,Free Shipping,No,No,-1.13196466583466,Debit Card,Fortnightly,Hoodie_Clothing_L_Silver,0,0,1,0,0,17,0,19,0,2,0,3,0,0.0,1.0,0.45115648389391044,-0.27232327277629986,Winter,1.0963157841871056
2306,1.5738594064787998,Handbag,0.13662665565883492,Maine,M,Gold,Summer,-1.6057798680227386,No,Free Shipping,No,No,1.498653694810408,Cash,Weekly,Handbag_Accessories_M_Gold,0,1,0,0,0,18,1,6,0,2,0,1,2,1.2246467991473532e-16,-1.0,1.0516719402714705,1.0201302540327515,Fall,-1.0830579109182665
2307,-1.1225086422923756,Gloves,0.7700095985260866,Florida,L,Silver,Winter,-0.4886657964407405,No,Standard,No,No,-1.201191464799004,Cash,Bi-Weekly,Gloves_Accessories_L_Silver,0,1,0,0,0,8,0,19,0,4,0,1,0,0.0,1.0,1.6521873966490304,0.18039837274001058,Spring,-0.11106317795069234
2308,-1.0567435679321031,Skirt,1.5300691299667888,Missouri,L,Green,Fall,-0.3490265374929906,No,Next Day Air,No,No,0.32179811241656175,Debit Card,Annually,Skirt_Clothing_L_Green,0,0,1,0,0,24,0,8,0,3,0,3,3,-1.0,-1.8369701987210297e-16,-1.3503898852387695,-0.4114367091288831,Fall,0.21470216274494316
2309,0.32432299363362094,Sunglasses,0.8966861870995371,North Dakota,M,Teal,Winter,-0.4886657964407405,No,2-Day Shipping,No,No,-0.23201627929818944,Bank Transfer,Quarterly,Sunglasses_Accessories_M_Teal,0,1,0,0,0,33,1,20,0,0,0,0,0,0.0,1.0,-0.7498744288612096,-0.3927562832637596,Winter,-0.07306020137865721
2310,1.705389555199345,Dress,1.4878436004423052,Connecticut,S,Gold,Fall,1.7455623467232562,No,2-Day Shipping,No,No,-1.5473254596207235,Bank Transfer,Quarterly,Dress_Clothing_S_Gold,0,0,1,0,0,6,2,6,0,0,0,0,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,-0.9188799553927733,Summer,1.6682467228389708
2311,-0.925213419211558,Gloves,0.3477543032812522,Virginia,M,Cyan,Spring,1.1870053109322567,No,Standard,No,No,-0.7166038720485968,PayPal,Monthly,Gloves_Accessories_M_Cyan,0,1,0,0,0,45,1,5,0,4,0,4,1,1.0,6.123233995736766e-17,-0.14935897248364954,-0.34638513781289854,Spring,0.9352300086369553
2312,-1.1225086422923756,Sneakers,-1.3412668776980858,Montana,L,Gold,Spring,1.4662838288277564,No,2-Day Shipping,No,No,-1.0627378668703162,Bank Transfer,Every 3 Months,Sneakers_Footwear_L_Gold,0,0,0,1,0,25,0,6,0,0,0,0,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.7250449182926104,Spring,0.6240186168700037
2313,-1.6486292371745563,T-shirt,-1.256815818649119,Vermont,L,Violet,Summer,-0.06974801959749076,No,Free Shipping,No,No,-0.4396966761912211,Cash,Every 3 Months,T-shirt_Clothing_L_Violet,0,0,1,0,0,44,0,22,0,2,0,1,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,-0.4758284420209723,Winter,-0.42586835931297917
2314,1.3107991090377096,Dress,-1.2145902891246354,Georgia,M,Black,Summer,1.3266445698800071,No,Next Day Air,No,No,0.7371589062026251,Bank Transfer,Fortnightly,Dress_Clothing_M_Black,0,0,1,0,0,9,1,1,0,3,0,0,2,1.2246467991473532e-16,-1.0,0.45115648389391044,0.4753261560386143,Summer,0.5642741121786143
2315,-0.13603252688828707,Handbag,1.4878436004423052,Virginia,XL,Brown,Winter,0.9077267930367581,No,Express,No,No,-0.9242842689416284,Bank Transfer,Every 3 Months,Handbag_Accessories_XL_Brown,0,1,0,0,0,45,3,3,0,1,0,0,0,0.0,1.0,-0.7498744288612096,-0.6696634791211352,Fall,1.0817618352584222
2316,1.6396244808390725,Socks,0.8122351280505701,Vermont,M,Indigo,Winter,-0.3490265374929906,No,2-Day Shipping,No,No,1.6371072927390957,Debit Card,Quarterly,Socks_Clothing_M_Indigo,0,0,1,0,0,44,1,9,0,0,0,3,0,0.0,1.0,-0.7498744288612096,0.35489314555115453,Fall,-0.0006480378299224265
2317,-1.0567435679321031,Sneakers,-0.8767860529287679,Montana,L,Yellow,Winter,0.06989123935025852,No,Standard,No,No,-1.2704182637633479,Debit Card,Annually,Sneakers_Footwear_L_Yellow,0,0,0,1,0,25,0,24,0,4,0,3,0,0.0,1.0,-1.3503898852387695,-1.048323259600847,Spring,-0.21411194833344938
2318,0.1927928449130758,Jacket,-1.0879137005511852,New Jersey,M,Purple,Summer,1.3266445698800071,No,Next Day Air,No,No,0.18334451448787395,Bank Transfer,Monthly,Jacket_Outerwear_M_Purple,0,0,0,0,1,29,1,17,0,3,0,0,2,1.2246467991473532e-16,-1.0,-0.14935897248364954,0.013594216801689755,Fall,0.6022770887506493
2319,1.6396244808390725,Hoodie,-1.3412668776980858,Wyoming,L,White,Spring,-0.9075835732839896,No,Store Pickup,No,No,0.32179811241656175,Credit Card,Annually,Hoodie_Clothing_L_White,0,0,1,0,0,49,0,23,0,5,0,2,1,1.0,6.123233995736766e-17,-1.3503898852387695,-0.4114367091288831,Winter,-1.0376885646082183
2320,0.7846785141555289,Sandals,-0.9190115824532513,Maine,XL,Turquoise,Winter,1.7455623467232562,No,Free Shipping,No,No,0.25257131345221784,PayPal,Monthly,Sandals_Footwear_XL_Turquoise,0,0,0,1,0,18,3,21,0,2,0,4,0,0.0,1.0,-0.14935897248364954,0.041284936387427314,Fall,0.9461901679703038
2321,-1.0567435679321031,Shoes,-0.2011775805370327,New Mexico,M,Olive,Spring,-0.06974801959749076,No,Free Shipping,No,No,-1.13196466583466,Debit Card,Every 3 Months,Shoes_Footwear_M_Olive,0,0,0,1,0,30,1,13,0,2,0,3,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.7527356378783479,Summer,-0.10917688787935334
2322,0.3900880679938935,Sandals,-1.2145902891246354,Colorado,M,Beige,Winter,-1.0472228322317396,No,Next Day Air,No,No,0.11411771552353005,Debit Card,Fortnightly,Sandals_Footwear_M_Beige,0,0,0,1,0,5,1,0,0,3,0,3,0,0.0,1.0,0.45115648389391044,0.2261096797669762,Fall,-1.0974330692996084
2323,-0.3333277499691048,Coat,1.0233627756729873,Connecticut,S,Lavender,Spring,1.0473660519845074,No,Store Pickup,No,No,-0.3012430782625333,Venmo,Fortnightly,Coat_Outerwear_S_Lavender,0,0,0,0,1,6,2,10,0,5,0,5,1,1.0,6.123233995736766e-17,0.45115648389391044,0.05996536225255086,Spring,1.0401650690910513
2324,-0.5963880474101951,Gloves,1.4033925413933384,Maryland,L,White,Winter,1.3266445698800071,No,Express,No,No,0.7371589062026251,Credit Card,Monthly,Gloves_Accessories_L_White,0,1,0,0,0,19,0,23,0,1,0,2,0,0.0,1.0,-0.14935897248364954,0.23511997348759023,Spring,1.3496689613340065
2325,0.9819737372363467,Coat,-1.3412668776980858,Oregon,L,Brown,Winter,-0.3490265374929906,No,Free Shipping,No,No,-0.4396966761912211,Debit Card,Annually,Coat_Outerwear_L_Brown,0,0,0,0,1,36,0,3,0,2,0,3,0,0.0,1.0,-1.3503898852387695,-0.7160346245719962,Spring,-0.6466986395545191
2326,-0.004502378167741921,Boots,-0.2011775805370327,New York,M,Charcoal,Summer,0.9077267930367581,No,2-Day Shipping,No,No,1.498653694810408,Cash,Weekly,Boots_Footwear_M_Charcoal,0,0,0,1,0,31,1,4,0,0,0,1,2,1.2246467991473532e-16,-1.0,1.0516719402714705,1.0201302540327515,Spring,0.5750554809646208
2327,1.4423292577582547,Skirt,0.13662665565883492,Oklahoma,L,Maroon,Winter,-1.6057798680227386,No,Standard,No,No,0.875612504131313,Bank Transfer,Annually,Skirt_Clothing_L_Maroon,0,0,1,0,0,35,0,12,0,4,0,0,0,0.0,1.0,-1.3503898852387695,-0.18991095244298256,Fall,-1.0830579109182665
2328,-1.5828641628142837,Skirt,1.445618070917822,Alabama,M,Red,Winter,0.6284482751412582,No,2-Day Shipping,No,No,-0.23201627929818944,Venmo,Bi-Weekly,Skirt_Clothing_M_Red,0,0,1,0,0,0,1,18,0,0,0,5,0,0.0,1.0,1.6521873966490304,0.5680684469403364,Fall,0.8735992138742272
2329,0.061262696192530657,Pants,-1.0034626415022183,North Dakota,M,Maroon,Fall,-1.6057798680227386,No,Express,No,No,0.25257131345221784,Venmo,Bi-Weekly,Pants_Clothing_M_Maroon,0,0,1,0,0,33,1,12,0,1,0,5,3,-1.0,-1.8369701987210297e-16,1.6521873966490304,0.7619034840404993,Winter,-1.4250847000665825
2330,0.32432299363362094,Hat,1.5722946594912723,Nebraska,S,Teal,Spring,1.4662838288277564,No,Free Shipping,No,No,1.1525196999886884,Bank Transfer,Annually,Hat_Accessories_S_Teal,0,1,0,0,0,26,2,20,0,2,0,0,1,1.0,6.123233995736766e-17,-1.3503898852387695,-0.07914807410003238,Fall,1.4980870780268112
2331,1.0477388115966193,Backpack,0.13662665565883492,Arizona,L,Orange,Summer,-1.1868620911794894,No,Store Pickup,No,No,1.498653694810408,PayPal,Every 3 Months,Backpack_Accessories_L_Orange,0,1,0,0,0,2,0,14,0,5,0,4,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,0.29951170637967944,Summer,-0.789815467127992
2332,1.1135038859568918,Scarf,0.7277840690016032,Illinois,S,Olive,Spring,0.7680875340890075,No,2-Day Shipping,No,No,-1.0627378668703162,Credit Card,Bi-Weekly,Scarf_Accessories_S_Olive,0,1,0,0,0,12,2,13,0,0,0,2,1,1.0,6.123233995736766e-17,1.6521873966490304,0.23577981191148567,Summer,0.7559964945627862
2333,-0.5306229730499226,Scarf,-0.2856286395859996,South Carolina,XL,Olive,Fall,-1.6057798680227386,No,Store Pickup,No,No,-1.0627378668703162,Venmo,Monthly,Scarf_Accessories_XL_Olive,0,1,0,0,0,39,3,13,0,5,0,5,3,-1.0,-1.8369701987210297e-16,-0.14935897248364954,-0.48483873574158637,Summer,-1.209734499491717
2334,-0.7279181961307403,Shirt,0.7277840690016032,Kansas,M,Beige,Spring,0.06989123935025852,No,Next Day Air,No,No,-1.6857790575494114,PayPal,Every 3 Months,Shirt_Clothing_M_Beige,0,0,1,0,0,15,1,0,0,3,0,4,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.9742613945642484,Winter,0.2672590882456619
2335,0.32432299363362094,Boots,0.8122351280505701,Kansas,L,Green,Summer,0.6284482751412582,No,Standard,No,No,-1.2704182637633479,Credit Card,Monthly,Boots_Footwear_L_Green,0,0,0,1,0,15,0,8,0,4,0,2,2,1.2246467991473532e-16,-1.0,-0.14935897248364954,-0.567910894498799,Spring,0.6835843310140517
2336,-0.8594483448512854,Coat,-0.9612371119777348,Idaho,M,Black,Summer,0.20953049829800843,No,Store Pickup,No,No,-1.0627378668703162,Venmo,Fortnightly,Coat_Outerwear_M_Black,0,0,0,0,1,11,1,1,0,5,0,5,2,1.2246467991473532e-16,-1.0,0.45115648389391044,-0.24463255319056235,Spring,-0.1416997847847145
2337,-1.6486292371745563,Belt,1.445618070917822,California,M,Green,Winter,-0.9075835732839896,No,Free Shipping,No,No,-0.9935110679059723,Credit Card,Weekly,Belt_Accessories_M_Green,0,1,0,0,0,4,1,8,0,2,0,2,0,0.0,1.0,1.0516719402714705,0.023264348946199276,Fall,-0.20162308002344614
2338,-0.3333277499691048,Boots,0.6855585394771198,North Dakota,S,Violet,Fall,-0.20938727854524067,No,Store Pickup,No,No,-1.4088718616920357,Cash,Annually,Boots_Footwear_S_Violet,0,0,0,1,0,33,2,22,0,5,0,1,3,-1.0,-1.8369701987210297e-16,-1.3503898852387695,-1.103704698772322,Spring,0.05909646686146747
2339,1.4423292577582547,Sneakers,0.3477543032812522,Georgia,S,Silver,Fall,0.3491697572457584,No,Express,No,No,-0.3012430782625333,PayPal,Quarterly,Sneakers_Footwear_S_Silver,0,0,0,1,0,9,2,19,0,1,0,4,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,-0.42044700284949715,Spring,0.34874512105640654
2340,-1.254038791012921,Shirt,0.22107771470780183,Illinois,L,Maroon,Spring,-0.4886657964407405,No,Next Day Air,No,No,-0.09356268136950165,Bank Transfer,Quarterly,Shirt_Clothing_L_Maroon,0,0,1,0,0,12,0,12,0,3,0,0,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.33737484409228446,Winter,-0.27574274309617774
2341,1.245034034677437,Blouse,-1.5101689957960196,Delaware,M,Cyan,Summer,-1.6057798680227386,No,Standard,No,No,0.8063857051669691,Credit Card,Fortnightly,Blouse_Clothing_M_Cyan,0,0,1,0,0,7,1,5,0,4,0,2,2,1.2246467991473532e-16,-1.0,0.45115648389391044,0.5030168756243518,Spring,-1.577096606354723
2342,0.7846785141555289,Jacket,-1.2145902891246354,Connecticut,L,Teal,Summer,1.0473660519845074,No,Express,No,No,-0.23201627929818944,Venmo,Every 3 Months,Jacket_Outerwear_L_Teal,0,0,0,0,1,6,0,20,0,1,0,5,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,-0.3927562832637596,Fall,0.36877914965176456
2343,-1.5828641628142837,Skirt,1.2344904232954046,Tennessee,M,Olive,Fall,1.605923087775507,No,Standard,No,No,-0.6473770730842529,Debit Card,Fortnightly,Skirt_Clothing_M_Olive,0,0,1,0,0,41,1,13,0,4,0,3,3,-1.0,-1.8369701987210297e-16,0.45115648389391044,-0.07848823567613697,Fall,1.4944932884314763
