DiscountApplied_encoded,Age,Dominant_Season_Fall,Category_Clothing,Category_Outerwear,Dominant_Season_Summer,PreviousPurchases,Category_Footwear,Category_Accessories,Customer_Loyalty_Score,Dominant_Season_Spring,Gender_Female,Dominant_Season_Winter,Size_encoded,Interaction_Score
0,0.2307692307692308,0,1,0,0,0.0204081632653061,0,0,0.16816326530612247,1,0,0,1,0.67975
0,0.3846153846153847,0,0,0,1,0.3061224489795918,1,0,0.20244897959183672,0,0,0,2,0.2485000000000001
0,0.4230769230769231,0,1,0,0,1.0,0,0,0.48000000000000004,1,0,0,1,0.045
0,0.7115384615384616,1,0,0,0,0.1020408163265306,1,0,0.12081632653061225,0,0,0,3,0.51525
0,0.3653846153846154,0,1,0,0,0.3877551020408162,0,0,0.1551020408163265,1,0,0,1,0.7495000000000002
0,0.4423076923076924,0,0,1,0,0.1632653061224489,0,0,0.38530612244897966,1,0,0,1,0.7435
0,0.3846153846153847,0,1,0,0,0.9387755102040816,0,0,0.7755102040816328,1,0,0,3,0.6975
0,0.4615384615384615,1,0,0,0,0.6530612244897959,0,1,0.26122448979591834,0,0,0,2,0.7942499999999999
0,0.1538461538461538,0,1,0,0,0.9183673469387754,0,0,0.7673469387755103,1,0,0,2,0.54775
0,0.4423076923076924,0,0,0,1,0.1632653061224489,0,1,0.2253061224489796,0,0,0,0,0.2522500000000001
0,0.1730769230769231,0,1,0,0,0.1428571428571428,0,0,0.21714285714285714,0,0,1,0,0.9175
0,0.826923076923077,1,1,0,0,0.9591836734693876,0,0,0.46367346938775506,0,0,0,1,0.31375000000000003
0,0.7692307692307693,1,1,0,0,0.0204081632653061,0,0,0.16816326530612247,0,0,0,1,0.49350000000000016
0,0.1346153846153846,0,1,0,1,0.6122448979591836,0,0,0.5648979591836735,0,0,0,1,0.7865
0,0.2884615384615385,0,0,0,0,0.7959183673469387,1,0,0.47836734693877553,1,0,0,1,0.5910000000000002
0,0.7500000000000001,0,0,0,1,0.693877551020408,0,1,0.43755102040816324,0,0,0,0,0.505
0,0.4038461538461538,0,0,0,1,0.7959183673469387,0,1,0.47836734693877553,0,0,0,1,0.77325
0,0.8076923076923078,0,0,0,0,0.5306122448979591,0,1,0.2922448979591837,1,0,0,0,0.73225
0,0.4038461538461538,0,1,0,0,0.183673469387755,0,0,0.073469387755102,0,0,1,0,0.6907500000000001
0,0.4615384615384615,0,1,0,1,0.4489795918367346,0,0,0.4995918367346939,0,0,0,1,0.5640000000000001
0,0.6730769230769232,0,1,0,1,0.6326530612244897,0,0,0.3330612244897959,0,0,0,1,0.38925000000000015
0,0.0384615384615384,1,1,0,0,0.1020408163265306,0,0,0.20081632653061227,0,0,0,2,0.33075000000000004
0,0.5384615384615385,0,1,0,0,0.5306122448979591,0,0,0.5322448979591837,1,0,0,3,0.23600000000000002
0,0.5384615384615385,1,0,0,0,0.4897959183673469,1,0,0.43591836734693884,0,0,0,0,0.14425
0,0.980769230769231,1,0,0,0,0.2040816326530612,0,1,0.08163265306122448,0,0,0,1,0.17949999999999994
0,0.1923076923076924,0,0,0,1,0.4489795918367346,0,1,0.33959183673469384,0,0,0,3,0.1535
0,0.4615384615384615,1,0,0,0,0.8775510204081631,1,0,0.4310204081632653,0,0,0,3,0.5599999999999999
0,0.2307692307692308,0,0,0,0,0.693877551020408,0,1,0.5175510204081633,0,0,1,1,0.18675000000000014
0,0.6153846153846154,0,1,0,0,0.8979591836734693,0,0,0.43918367346938775,1,0,0,0,0.4547500000000001
0,0.7884615384615384,0,1,0,0,0.4285714285714285,0,0,0.25142857142857145,0,0,1,1,0.43775
0,0.6923076923076924,1,0,0,0,0.346938775510204,0,1,0.21877551020408162,0,0,0,1,0.38949999999999996
0,0.6153846153846154,1,0,0,0,0.3877551020408162,0,1,0.47510204081632657,0,0,0,0,0.7479999999999999
0,0.1346153846153846,1,0,0,0,0.5510204081632653,1,0,0.46040816326530615,0,0,0,1,0.341
0,0.4423076923076924,0,1,0,0,0.2857142857142856,0,0,0.5142857142857143,0,0,1,3,0.48000000000000004
0,0.326923076923077,0,0,0,1,0.836734693877551,0,1,0.5746938775510204,0,0,0,3,0.05424999999999999
0,0.9423076923076924,0,0,0,0,0.3877551020408162,0,1,0.23510204081632652,0,0,1,1,0.45625000000000004
0,0.2884615384615385,0,1,0,0,0.3061224489795918,0,0,0.36244897959183675,1,0,0,2,0.35024999999999984
0,0.0192307692307692,1,0,0,0,0.9387755102040816,0,1,0.37551020408163266,0,0,0,3,0.7174999999999999
0,0.1346153846153846,0,1,0,0,0.673469387755102,0,0,0.2693877551020408,1,0,0,3,0.3950000000000001
0,0.2692307692307693,0,1,0,0,0.5918367346938774,0,0,0.556734693877551,0,0,1,1,0.7045000000000001
0,0.2307692307692308,1,0,0,0,0.0816326530612244,1,0,0.11265306122448979,0,0,0,1,0.78475
0,0.0,0,0,0,0,0.7551020408163265,0,1,0.38204081632653064,1,0,0,0,0.52275
0,0.3846153846153847,1,0,0,0,0.346938775510204,0,1,0.1387755102040816,0,0,0,2,0.809
0,0.0769230769230769,0,1,0,0,0.5510204081632653,0,0,0.2204081632653061,0,0,1,0,0.839
0,0.4230769230769231,0,0,0,1,0.836734693877551,0,1,0.5746938775510204,0,0,0,2,0.7345000000000002
0,0.6923076923076924,0,0,0,0,0.0816326530612244,0,1,0.3526530612244898,1,0,0,1,0.4485000000000001
0,1.0,0,1,0,0,1.0,0,0,0.56,0,0,1,1,0.68075
0,0.6538461538461539,0,0,0,0,0.6530612244897959,1,0,0.5012244897959184,1,0,0,2,0.424
0,0.3076923076923077,1,0,1,0,0.0,0,0,0.32000000000000006,0,0,0,1,0.5567499999999999
0,0.903846153846154,0,0,0,1,0.2653061224489795,1,0,0.3461224489795919,0,0,0,0,0.5850000000000001
0,0.3846153846153847,0,1,0,0,0.9591836734693876,0,0,0.5436734693877551,1,0,0,3,0.60125
0,0.326923076923077,0,0,0,0,0.510204081632653,1,0,0.5240816326530613,1,0,0,2,0.5925
0,0.4230769230769231,1,1,0,0,0.8775510204081631,0,0,0.3510204081632653,0,0,0,1,0.7925
0,0.0961538461538462,0,1,0,0,0.346938775510204,0,0,0.3787755102040816,0,0,1,1,0.311
0,0.5192307692307693,1,0,0,0,0.6122448979591836,1,0,0.3248979591836735,0,0,0,2,0.4165
0,0.4230769230769231,0,0,0,0,0.346938775510204,1,0,0.4587755102040817,1,0,0,0,0.604
0,0.4615384615384615,0,0,0,1,0.8163265306122448,0,1,0.40653061224489795,0,0,0,0,0.649
0,0.7500000000000001,1,0,0,0,0.346938775510204,1,0,0.21877551020408162,0,0,0,0,0.69525
0,0.0,1,0,1,0,0.0408163265306122,0,0,0.416326530612245,0,0,0,1,0.49375
0,0.0,1,1,0,0,0.0816326530612244,0,0,0.4326530612244899,0,0,0,1,0.5365
0,0.730769230769231,0,1,0,0,0.2448979591836734,0,0,0.09795918367346937,0,0,1,1,0.3397500000000001
0,0.326923076923077,0,1,0,0,0.4285714285714285,0,0,0.1714285714285714,1,0,0,1,0.70775
0,0.5961538461538463,1,1,0,0,0.8979591836734693,0,0,0.5991836734693878,0,0,0,0,0.9345000000000001
0,0.5961538461538463,1,0,1,0,0.7755102040816325,0,0,0.390204081632653,0,0,0,1,0.789
0,0.3076923076923077,0,0,0,1,0.346938775510204,0,1,0.1387755102040816,0,0,0,0,0.5957500000000001
0,0.8653846153846155,0,1,0,0,0.3673469387755101,0,0,0.38693877551020406,0,0,1,1,0.4245000000000001
0,0.4615384615384615,0,0,0,0,0.5714285714285714,0,1,0.5485714285714286,1,0,0,3,0.59775
0,0.4423076923076924,0,0,0,1,0.3673469387755101,1,0,0.46693877551020413,0,0,0,0,0.8467499999999999
0,0.1538461538461538,0,0,0,1,0.4285714285714285,1,0,0.3314285714285714,0,0,0,0,0.6415
0,0.576923076923077,0,0,0,1,0.4081632653061224,1,0,0.16326530612244897,0,0,0,2,0.677
0,0.8461538461538461,0,1,0,0,0.4285714285714285,0,0,0.3314285714285714,0,0,1,1,0.06925
0,0.1153846153846154,1,0,0,0,0.8775510204081631,0,1,0.4310204081632653,0,0,0,1,0.6972500000000001
0,0.576923076923077,0,0,1,0,0.836734693877551,0,0,0.41469387755102044,1,0,0,0,0.6592499999999999
0,0.25,0,1,0,0,0.6530612244897959,0,0,0.34122448979591835,1,0,0,1,0.7074999999999999
0,0.4423076923076924,1,1,0,0,0.1020408163265306,0,0,0.04081632653061224,0,0,0,0,0.5210000000000001
0,0.1153846153846154,0,1,0,0,0.8775510204081631,0,0,0.4310204081632653,0,0,1,0,0.69525
0,0.8076923076923078,1,1,0,0,0.4693877551020408,0,0,0.18775510204081633,0,0,0,3,0.509
0,0.3846153846153847,0,0,0,1,0.3061224489795918,0,1,0.20244897959183672,0,0,0,1,0.9045000000000001
0,0.7692307692307693,0,0,0,1,0.2244897959183673,0,1,0.32979591836734695,0,0,0,0,0.7420000000000002
0,0.6730769230769232,0,0,0,1,1.0,0,1,0.56,0,0,0,1,0.17550000000000016
0,0.5000000000000001,0,0,0,1,0.836734693877551,0,1,0.41469387755102044,0,0,0,3,0.35500000000000004
0,0.6346153846153847,1,0,0,0,1.0,0,1,0.56,0,0,0,1,0.662
0,0.3461538461538461,0,0,1,0,0.183673469387755,0,0,0.15346938775510202,1,0,0,3,0.6695
0,0.0384615384615384,0,1,0,1,0.6326530612244897,0,0,0.5730612244897959,0,0,0,1,0.594
0,0.2692307692307693,0,0,0,0,0.7346938775510203,0,1,0.6138775510204082,1,0,0,2,0.47275
0,0.9230769230769232,0,1,0,0,0.2857142857142856,0,0,0.27428571428571424,1,0,0,0,0.07849999999999999
0,0.5961538461538463,1,1,0,0,0.5306122448979591,0,0,0.21224489795918366,0,0,0,1,0.5995000000000001
0,0.1730769230769231,0,1,0,0,0.1224489795918367,0,0,0.36897959183673473,1,0,0,0,0.47500000000000003
0,0.2115384615384615,0,1,0,1,0.9795918367346936,0,0,0.4718367346938775,0,0,0,1,0.5482500000000001
0,0.2115384615384615,1,0,1,0,0.8775510204081631,0,0,0.5110204081632653,0,0,0,0,0.48750000000000004
0,0.7115384615384616,0,0,1,0,0.2448979591836734,0,0,0.4979591836734695,1,0,0,0,0.929
0,0.7500000000000001,0,1,0,1,0.7551020408163265,0,0,0.5420408163265307,0,0,0,0,0.5862499999999999
0,0.2115384615384615,0,1,0,0,0.183673469387755,0,0,0.3934693877551021,1,0,0,1,0.5470000000000002
0,0.25,1,1,0,0,0.4897959183673469,0,0,0.5159183673469389,0,0,0,0,0.6804999999999999
0,0.1346153846153846,1,0,0,0,0.346938775510204,0,1,0.21877551020408162,0,0,0,1,0.7229999999999999
0,0.826923076923077,0,0,0,0,0.1020408163265306,0,1,0.12081632653061225,1,0,0,1,0.38275
0,0.6730769230769232,0,0,0,0,0.693877551020408,1,0,0.3575510204081632,1,0,0,0,0.2882499999999999
0,0.0769230769230769,0,0,0,1,0.6122448979591836,1,0,0.4848979591836735,0,0,0,1,0.08774999999999986
0,0.1923076923076924,0,1,0,0,0.8163265306122448,0,0,0.32653061224489793,0,0,1,3,0.16625000000000006
0,0.0,0,0,0,0,0.1428571428571428,1,0,0.05714285714285712,1,0,0,2,0.76475
0,0.5000000000000001,1,0,0,0,0.673469387755102,0,1,0.5093877551020409,0,0,0,2,0.54175
0,0.2692307692307693,0,1,0,0,0.3877551020408162,0,0,0.1551020408163265,1,0,0,3,0.60925
0,0.3076923076923077,1,0,0,0,0.7551020408163265,0,1,0.38204081632653064,0,0,0,0,0.8879999999999999
0,0.9423076923076924,1,1,0,0,0.693877551020408,0,0,0.3575510204081632,0,0,0,0,0.0675
0,0.9230769230769232,0,1,0,0,0.1020408163265306,0,0,0.04081632653061224,1,0,0,0,0.23375000000000007
0,0.1923076923076924,0,0,0,1,1.0,0,1,0.7200000000000001,0,0,0,1,0.63025
0,1.0,0,1,0,0,0.9387755102040816,0,0,0.6955102040816328,1,0,0,1,0.6804999999999999
0,0.3653846153846154,0,0,0,0,0.4489795918367346,1,0,0.2595918367346939,1,0,0,0,0.329
0,0.1923076923076924,0,0,1,0,0.2448979591836734,0,0,0.17795918367346938,1,0,0,1,0.7374999999999999
0,0.4807692307692308,0,1,0,0,0.6122448979591836,0,0,0.40489795918367344,0,0,1,2,0.4165
0,0.3653846153846154,0,1,0,0,0.3061224489795918,0,0,0.20244897959183672,1,0,0,0,0.404
0,0.6923076923076924,0,0,0,0,0.7959183673469387,0,1,0.3183673469387755,0,0,1,1,0.98125
0,0.6153846153846154,1,0,0,0,0.8979591836734693,0,1,0.43918367346938775,0,0,0,0,0.11949999999999991
0,0.5384615384615385,0,0,0,0,1.0,0,1,0.48000000000000004,1,0,0,1,0.255
0,0.8076923076923078,1,1,0,0,0.0,0,0,0.08000000000000002,0,0,0,1,0.85225
0,0.4230769230769231,1,0,0,0,0.183673469387755,0,1,0.15346938775510202,0,0,0,0,0.36324999999999996
0,0.8846153846153847,0,0,1,0,0.9591836734693876,0,0,0.46367346938775506,1,0,0,1,0.4747500000000001
0,0.0,0,0,1,0,0.7551020408163265,0,0,0.46204081632653066,1,0,0,3,0.7870000000000001
0,0.3653846153846154,0,1,0,0,0.4081632653061224,0,0,0.16326530612244897,0,0,1,0,0.11199999999999992
0,0.3461538461538461,1,0,0,0,0.7551020408163265,0,1,0.46204081632653066,0,0,0,0,0.37925000000000003
0,0.6346153846153847,0,0,0,0,0.6122448979591836,0,1,0.4848979591836735,0,0,1,2,0.83525
0,0.1538461538461538,0,1,0,0,0.1632653061224489,0,0,0.3053061224489796,0,0,1,0,0.81475
0,0.9615384615384616,1,0,0,0,0.9387755102040816,0,1,0.6955102040816328,0,0,0,1,0.18925000000000003
0,0.1730769230769231,0,0,0,0,0.1428571428571428,0,1,0.45714285714285724,1,0,0,0,0.4695000000000001
0,0.1923076923076924,1,1,0,0,0.5918367346938774,0,0,0.23673469387755097,0,0,0,0,0.5650000000000001
0,0.5961538461538463,0,0,0,0,0.4285714285714285,0,1,0.25142857142857145,0,0,1,1,0.48075
0,1.0,0,1,0,1,0.0408163265306122,0,0,0.0963265306122449,0,0,0,2,0.98125
0,0.2307692307692308,0,0,0,0,0.2857142857142856,0,1,0.27428571428571424,1,0,0,1,0.7679999999999999
0,0.1730769230769231,0,0,0,0,0.183673469387755,1,0,0.15346938775510202,1,0,0,0,0.674
0,0.0192307692307692,0,1,0,0,0.3673469387755101,0,0,0.22693877551020405,0,0,1,0,0.3735000000000001
0,0.8846153846153847,0,1,0,1,0.7142857142857142,0,0,0.5257142857142858,0,0,0,1,0.65725
0,0.4615384615384615,1,0,0,0,0.2244897959183673,0,1,0.16979591836734692,0,0,0,3,0.8132500000000001
0,0.980769230769231,1,1,0,0,0.9795918367346936,0,0,0.4718367346938775,0,0,0,1,0.50125
0,0.1923076923076924,0,0,0,0,0.1224489795918367,1,0,0.048979591836734684,1,0,0,0,0.43524999999999997
0,0.5576923076923077,1,0,1,0,0.5510204081632653,0,0,0.38040816326530613,0,0,0,1,0.6685
0,0.980769230769231,0,1,0,0,0.5918367346938774,0,0,0.23673469387755097,0,0,1,0,0.19800000000000015
0,0.730769230769231,1,0,0,0,0.5714285714285714,1,0,0.38857142857142857,0,0,0,3,0.7675
0,0.1923076923076924,0,0,0,1,0.1632653061224489,1,0,0.14530612244897959,0,0,0,1,0.46725000000000017
0,0.6153846153846154,1,0,0,0,0.5306122448979591,1,0,0.4522448979591837,0,0,0,1,0.18125000000000008
0,0.4038461538461538,0,0,1,0,0.4081632653061224,0,0,0.40326530612244904,1,0,0,2,0.7999999999999999
0,0.326923076923077,0,0,0,0,0.7142857142857142,0,1,0.44571428571428573,1,0,0,0,0.88975
0,0.7884615384615384,0,0,1,0,0.3673469387755101,0,0,0.14693877551020404,1,0,0,0,0.31000000000000005
0,0.5000000000000001,0,0,0,0,0.9387755102040816,1,0,0.6955102040816328,1,0,0,1,0.6632500000000001
0,0.9230769230769232,1,1,0,0,0.7551020408163265,0,0,0.3020408163265306,0,0,0,0,0.18925000000000003
0,0.0384615384615384,1,1,0,0,0.4285714285714285,0,0,0.5714285714285715,0,0,0,1,0.7535000000000001
0,0.5192307692307693,0,1,0,0,0.5714285714285714,0,0,0.6285714285714287,0,0,1,1,0.088
0,0.5961538461538463,1,0,0,0,0.836734693877551,0,1,0.3346938775510204,0,0,0,2,0.93275
0,0.8076923076923078,0,0,0,1,0.9387755102040816,0,1,0.4555102040816327,0,0,0,0,0.27324999999999994
0,0.826923076923077,0,0,0,1,0.183673469387755,0,1,0.47346938775510217,0,0,0,2,0.71775
0,0.3461538461538461,0,0,0,1,0.183673469387755,0,1,0.23346938775510204,0,0,0,3,0.15175000000000002
0,0.2884615384615385,0,1,0,0,0.0,0,0,0.08000000000000002,0,0,1,1,0.57775
0,0.5961538461538463,0,0,0,0,0.1224489795918367,1,0,0.2089795918367347,1,0,0,0,0.6972500000000001
0,0.25,0,0,1,0,0.183673469387755,0,0,0.313469387755102,1,0,0,1,0.45575
0,0.0192307692307692,1,0,0,0,0.2040816326530612,0,1,0.40163265306122453,0,0,0,1,0.4455000000000002
0,0.4038461538461538,0,0,0,0,0.0816326530612244,1,0,0.032653061224489764,1,0,0,2,0.518
0,0.9230769230769232,0,0,0,0,0.4081632653061224,1,0,0.24326530612244898,1,0,0,2,0.6000000000000001
0,0.1346153846153846,0,1,0,0,0.4693877551020408,0,0,0.2677551020408163,0,0,1,0,0.42075000000000007
0,0.8653846153846155,0,1,0,0,0.7346938775510203,0,0,0.5338775510204081,1,0,0,1,0.043
0,0.730769230769231,1,0,1,0,0.4285714285714285,0,0,0.25142857142857145,0,0,0,0,0.60125
0,0.0384615384615384,1,1,0,0,0.3061224489795918,0,0,0.36244897959183675,0,0,0,1,0.93075
0,0.7692307692307693,1,1,0,0,0.8775510204081631,0,0,0.5110204081632653,0,0,0,1,0.6407500000000002
0,0.3076923076923077,1,0,0,0,0.2653061224489795,1,0,0.5061224489795919,0,0,0,3,0.55
0,0.1923076923076924,0,1,0,0,0.4489795918367346,0,0,0.2595918367346939,0,0,1,2,0.26899999999999996
0,0.0769230769230769,1,0,1,0,0.9183673469387754,0,0,0.6073469387755102,0,0,0,0,0.34425000000000017
0,0.3653846153846154,1,0,0,0,0.9183673469387754,0,1,0.4473469387755102,0,0,0,2,0.6410000000000001
0,0.6923076923076924,0,0,0,1,0.3061224489795918,1,0,0.20244897959183672,0,0,0,1,0.912
0,0.903846153846154,0,1,0,0,0.7959183673469387,0,0,0.3983673469387755,1,0,0,1,0.4445
0,0.7500000000000001,0,0,0,1,0.4081632653061224,1,0,0.16326530612244897,0,0,0,1,0.4985000000000001
0,0.3846153846153847,0,1,0,0,0.4897959183673469,0,0,0.5959183673469389,1,0,0,2,0.7845
0,1.0,0,0,0,0,0.4897959183673469,1,0,0.2759183673469388,1,0,0,1,0.18149999999999986
0,0.730769230769231,1,0,0,0,0.4897959183673469,0,1,0.2759183673469388,0,0,0,1,0.6392499999999999
0,0.730769230769231,0,1,0,0,0.5306122448979591,0,0,0.3722448979591837,1,0,0,1,0.8615
0,0.0769230769230769,1,1,0,0,0.2244897959183673,0,0,0.24979591836734694,0,0,0,2,0.5042499999999999
0,0.7500000000000001,0,0,0,1,0.5306122448979591,0,1,0.2922448979591837,0,0,0,1,0.2825000000000001
0,0.6730769230769232,0,1,0,0,0.7959183673469387,0,0,0.7183673469387757,0,0,1,0,0.6522500000000001
0,0.6730769230769232,0,1,0,0,0.7551020408163265,0,0,0.38204081632653064,1,0,0,0,0.63775
0,0.0192307692307692,0,0,0,1,0.8775510204081631,0,1,0.4310204081632653,0,0,0,2,0.45275
0,0.5961538461538463,1,0,0,0,0.5306122448979591,0,1,0.2922448979591837,0,0,0,0,0.841
0,0.5000000000000001,0,0,0,1,0.5918367346938774,0,1,0.316734693877551,0,0,0,1,0.669
0,0.1730769230769231,1,1,0,0,0.4693877551020408,0,0,0.3477551020408164,0,0,0,1,0.13474999999999998
0,0.8076923076923078,1,1,0,0,0.7551020408163265,0,0,0.7020408163265308,0,0,0,3,0.6972500000000001
0,0.8461538461538461,0,0,0,0,0.0612244897959183,0,1,0.10448979591836734,0,0,1,0,0.6260000000000001
0,0.6538461538461539,0,0,0,0,0.6326530612244897,1,0,0.41306122448979593,1,0,0,2,0.26625
0,0.2307692307692308,0,0,0,1,0.6326530612244897,1,0,0.49306122448979595,0,0,0,0,0.48050000000000004
0,0.9230769230769232,1,1,0,0,0.5510204081632653,0,0,0.6204081632653062,0,0,0,0,0.49575
0,0.2115384615384615,0,0,0,0,0.1020408163265306,0,1,0.12081632653061225,0,0,1,1,0.2915
0,0.1153846153846154,0,1,0,0,0.4693877551020408,0,0,0.3477551020408164,1,0,0,1,0.5992499999999998
0,0.6346153846153847,0,0,0,1,0.7551020408163265,1,0,0.6220408163265307,0,0,0,1,0.58325
0,0.9423076923076924,1,1,0,0,0.5510204081632653,0,0,0.2204081632653061,0,0,0,1,0.3547500000000001
0,0.6153846153846154,0,0,0,0,0.1632653061224489,1,0,0.3053061224489796,1,0,0,3,0.23925000000000013
0,0.3653846153846154,0,1,0,0,0.4081632653061224,0,0,0.24326530612244898,0,0,1,1,0.672
0,0.980769230769231,0,0,0,0,0.6122448979591836,0,1,0.40489795918367344,1,0,0,0,0.81475
0,0.8076923076923078,0,0,0,1,0.346938775510204,0,1,0.21877551020408162,0,0,0,0,0.27324999999999994
0,0.0576923076923077,0,0,0,0,0.0816326530612244,0,1,0.3526530612244898,1,0,0,3,0.7254999999999999
0,0.5000000000000001,0,1,0,0,0.4285714285714285,0,0,0.1714285714285714,1,0,0,0,0.6975
0,0.1538461538461538,0,0,0,1,0.7346938775510203,0,1,0.6938775510204083,0,0,0,0,0.24725
0,0.4230769230769231,1,0,0,0,0.4285714285714285,0,1,0.3314285714285714,0,0,0,1,0.63375
0,0.4423076923076924,0,0,0,1,0.7142857142857142,0,1,0.5257142857142858,0,0,0,1,0.17250000000000001
0,0.8461538461538461,1,0,0,0,0.4489795918367346,1,0,0.17959183673469384,0,0,0,1,0.5712499999999999
0,0.4038461538461538,0,1,0,0,0.8775510204081631,0,0,0.6710204081632654,1,0,0,1,0.542
0,0.6730769230769232,0,0,0,1,0.4897959183673469,0,1,0.1959183673469388,0,0,0,0,0.867
0,0.1153846153846154,0,1,0,0,0.7959183673469387,0,0,0.3983673469387755,1,0,0,0,0.28025
0,0.4423076923076924,0,0,0,1,0.2244897959183673,0,1,0.40979591836734697,0,0,0,1,0.40525
0,0.0192307692307692,1,1,0,0,0.2653061224489795,0,0,0.2661224489795918,0,0,0,0,0.16074999999999992
0,0.3461538461538461,1,0,0,0,0.2653061224489795,0,1,0.2661224489795918,0,0,0,1,0.70125
0,0.0576923076923077,0,1,0,1,0.183673469387755,0,0,0.073469387755102,0,0,0,1,0.6279999999999999
0,0.1346153846153846,0,0,1,0,0.3265306122448979,0,0,0.21061224489795918,1,0,0,1,0.4192500000000002
0,0.903846153846154,0,1,0,0,0.4693877551020408,0,0,0.42775510204081635,0,0,1,3,0.7529999999999999
0,0.4615384615384615,0,1,0,0,0.6122448979591836,0,0,0.3248979591836735,0,0,1,1,0.7904999999999999
0,0.4230769230769231,1,1,0,0,0.7142857142857142,0,0,0.2857142857142857,0,0,0,0,0.1855
0,0.7692307692307693,1,1,0,0,0.7551020408163265,0,0,0.38204081632653064,0,0,0,1,0.98875
0,0.4230769230769231,1,0,0,0,0.4489795918367346,1,0,0.4195918367346939,0,0,0,0,0.21324999999999994
0,0.8461538461538461,0,1,0,0,0.9387755102040816,0,0,0.7755102040816328,1,0,0,1,0.5162500000000001
0,0.3846153846153847,0,1,0,0,0.3877551020408162,0,0,0.47510204081632657,0,0,1,1,0.5685000000000002
0,0.3653846153846154,0,0,0,0,0.8163265306122448,0,1,0.48653061224489796,0,0,1,0,0.13449999999999993
0,0.903846153846154,1,0,1,0,0.8775510204081631,0,0,0.5910204081632653,0,0,0,1,0.73275
0,0.7115384615384616,0,1,0,1,0.6122448979591836,0,0,0.40489795918367344,0,0,0,0,0.28600000000000014
0,0.4807692307692308,0,0,0,0,0.2040816326530612,0,1,0.4816326530612246,0,0,1,1,0.7310000000000001
0,0.4807692307692308,0,0,0,0,0.4897959183673469,1,0,0.5959183673469389,1,0,0,1,0.6860000000000002
0,0.5192307692307693,0,0,0,1,0.6122448979591836,0,1,0.5648979591836735,0,0,0,1,0.6227499999999999
0,0.8846153846153847,0,1,0,0,0.7959183673469387,0,0,0.6383673469387756,1,0,0,1,0.5395000000000001
0,0.1923076923076924,0,1,0,0,0.4489795918367346,0,0,0.5795918367346939,1,0,0,0,0.21675000000000016
0,0.980769230769231,1,1,0,0,0.0816326530612244,0,0,0.11265306122448979,0,0,0,3,0.98875
0,0.6923076923076924,0,0,0,1,0.510204081632653,0,1,0.5240816326530613,0,0,0,1,0.75475
0,0.6538461538461539,0,1,0,0,0.2040816326530612,0,0,0.4816326530612246,1,0,0,1,0.20750000000000007
0,0.0961538461538462,0,0,0,0,0.8775510204081631,1,0,0.4310204081632653,1,0,0,3,0.6072500000000001
0,0.1538461538461538,0,0,0,1,0.9387755102040816,0,1,0.4555102040816327,0,0,0,0,0.20375000000000007
0,0.576923076923077,0,0,0,1,0.9183673469387754,1,0,0.5273469387755102,0,0,0,1,0.4222500000000001
0,0.5961538461538463,0,1,0,0,0.693877551020408,0,0,0.3575510204081632,0,0,1,1,0.341
0,0.6730769230769232,1,0,1,0,0.1428571428571428,0,0,0.45714285714285724,0,0,0,1,0.62025
0,0.980769230769231,0,1,0,0,0.5918367346938774,0,0,0.556734693877551,1,0,0,3,0.33725
0,0.1538461538461538,1,1,0,0,0.2653061224489795,0,0,0.5061224489795919,0,0,0,1,0.35850000000000015
0,0.0576923076923077,0,0,1,0,0.5918367346938774,0,0,0.556734693877551,1,0,0,3,0.5565
0,0.7884615384615384,1,0,0,0,0.510204081632653,1,0,0.2840816326530612,0,0,0,2,0.65625
0,0.0576923076923077,0,0,0,1,0.6326530612244897,0,1,0.49306122448979595,0,0,0,1,0.239
0,0.0769230769230769,0,1,0,0,0.9387755102040816,0,0,0.4555102040816327,0,0,1,2,0.60375
0,0.1538461538461538,0,1,0,0,0.2040816326530612,0,0,0.16163265306122448,1,0,0,1,0.131
0,0.4423076923076924,1,0,1,0,0.5510204081632653,0,0,0.2204081632653061,0,0,0,2,0.7272500000000002
0,0.3653846153846154,0,0,0,0,0.0204081632653061,1,0,0.08816326530612245,1,0,0,0,0.6854999999999999
0,0.2307692307692308,0,0,0,1,0.8979591836734693,0,1,0.6791836734693878,0,0,0,1,0.8765000000000001
0,0.5961538461538463,0,0,0,1,0.1224489795918367,0,1,0.12897959183673469,0,0,0,1,0.31274999999999986
0,0.5961538461538463,0,0,0,1,0.5510204081632653,0,1,0.6204081632653062,0,0,0,1,0.69875
0,0.7692307692307693,0,0,0,1,0.673469387755102,1,0,0.34938775510204084,0,0,0,2,0.24875000000000008
0,1.0,1,0,1,0,0.510204081632653,0,0,0.2840816326530612,0,0,0,1,0.6704999999999999
0,0.1730769230769231,1,0,1,0,0.8979591836734693,0,0,0.43918367346938775,0,0,0,1,0.24649999999999997
0,0.903846153846154,0,1,0,0,0.673469387755102,0,0,0.2693877551020408,0,0,1,1,0.5995000000000001
0,0.7500000000000001,0,0,0,0,0.9387755102040816,1,0,0.6155102040816327,1,0,0,3,0.6707500000000002
0,0.0384615384615384,1,0,1,0,0.836734693877551,0,0,0.41469387755102044,0,0,0,3,0.804
0,0.3076923076923077,0,1,0,0,0.5306122448979591,0,0,0.2922448979591837,0,0,1,2,0.4507500000000001
0,0.7884615384615384,1,0,1,0,0.8571428571428571,0,0,0.5028571428571429,0,0,0,1,0.25649999999999984
